Date,VTI,VEA,VWO,AGG,TLT,TIP,VNQ,DBC,BTC-USD,BIL,LQD,HYG,GLD
2017-10-03,115.08300018310547,34.407447814941406,35.34169006347656,88.0088882446289,100.52599334716797,88.71817779541016,61.142860412597656,13.35306453704834,4317.47998046875,76.17515563964844,92.15677642822266,58.37077713012695,120.83000183105469
2017-10-04,115.19763946533203,34.34420394897461,35.381656646728516,87.9847640991211,100.5340576171875,88.7963638305664,61.452823638916016,13.3705415725708,4229.35986328125,76.15851593017578,92.10357666015625,58.3114013671875,121.16999816894531
2017-10-05,115.80630493164062,34.31259536743164,35.60549545288086,87.944580078125,100.15430450439453,88.70254516601562,61.674217224121094,13.51910400390625,4328.41015625,76.17515563964844,91.97442626953125,58.3839111328125,120.5199966430664
2017-10-06,115.72692108154297,34.273075103759766,35.4695930480957,87.8160171508789,99.8714599609375,88.6321792602539,61.474952697753906,13.309370994567871,4370.81005859375,76.15851593017578,91.89842224121094,58.2982177734375,121.08999633789062
2017-10-09,115.49757385253906,34.28888702392578,35.34967803955078,87.93656158447266,100.18661499023438,88.66349029541016,61.62255096435547,13.318109512329102,4772.02001953125,76.15851593017578,91.97442626953125,58.30479431152344,122.08000183105469
2017-10-10,115.77103424072266,34.60505294799805,35.693416595458984,87.944580078125,100.34823608398438,88.8198013305664,61.80704116821289,13.475409507751465,4781.990234375,76.15851593017578,92.03519439697266,58.35093307495117,122.4000015258789
2017-10-11,115.9298095703125,34.72360610961914,35.79735565185547,87.96065521240234,100.54219818115234,88.92923736572266,62.01368713378906,13.501626014709473,4826.47998046875,76.15851593017578,91.98959350585938,58.291603088378906,122.79000091552734
2017-10-12,115.78870391845703,34.72360610961914,35.79735565185547,88.06515502929688,100.970458984375,89.09345245361328,62.412200927734375,13.484148979187012,5446.91015625,76.19178771972656,92.0124282836914,58.22565460205078,122.88999938964844
2017-10-13,115.87688446044922,34.89750671386719,36.11710739135742,88.28211212158203,101.69770812988281,89.218505859375,62.5745849609375,13.615232467651367,5647.2099609375,76.19178771972656,92.37709045410156,58.252037048339844,123.81999969482422
2017-10-16,115.95628356933594,34.86587905883789,36.08513259887695,88.19369506835938,101.62500762939453,89.01524353027344,62.264610290527344,13.650187492370605,5725.58984375,76.17515563964844,92.24794006347656,58.285011291503906,122.97000122070312
2017-10-17,116.00917053222656,34.7868537902832,35.90927505493164,88.16154479980469,101.75428771972656,88.85111999511719,62.33840560913086,13.632710456848145,5605.509765625,76.19178771972656,92.23271942138672,58.37077713012695,122.12999725341797
2017-10-18,116.15917205810547,34.85007858276367,35.941246032714844,88.0249252319336,101.08360290527344,88.74163055419922,62.27199172973633,13.623970985412598,5590.68994140625,76.19178771972656,92.09599304199219,58.43010330200195,121.66999816894531
2017-10-19,116.18562316894531,34.7868537902832,35.677433013916016,88.08924102783203,101.2613296508789,88.85890197753906,62.08750915527344,13.562799453735352,5708.52001953125,76.19178771972656,92.23271942138672,58.43667221069336,122.38999938964844
2017-10-20,116.81195831298828,34.739418029785156,35.82134246826172,87.83209991455078,100.18661499023438,88.65567016601562,61.7332649230957,13.632710456848145,6011.4501953125,76.20848083496094,91.98200988769531,58.48946762084961,121.61000061035156
2017-10-23,116.31794738769531,34.6524772644043,35.50157165527344,87.9284896850586,100.36437225341797,88.66349029541016,61.497093200683594,13.632710456848145,5930.31982421875,76.19178771972656,92.07318878173828,58.423492431640625,121.80000305175781
2017-10-24,116.52084350585938,34.73152542114258,35.59749984741211,87.74370574951172,99.7421646118164,88.53838348388672,61.12810134887695,13.772533416748047,5526.64013671875,76.22513580322266,91.8452377319336,58.423492431640625,121.33000183105469
2017-10-25,115.91214752197266,34.589237213134766,35.51755142211914,87.68746185302734,99.265380859375,88.444580078125,60.950984954833984,13.790009498596191,5750.7998046875,76.22513580322266,91.6020736694336,58.258644104003906,121.3499984741211
2017-10-26,116.0621566772461,34.54971694946289,35.33369064331055,87.59103393554688,98.93406677246094,88.405517578125,60.44914627075195,13.851183891296387,5904.830078125,76.22513580322266,91.59449768066406,58.18608856201172,120.33000183105469
2017-10-27,117.00602722167969,34.6840934753418,35.7653694152832,87.78387451171875,99.588623046875,88.6869125366211,60.72218704223633,13.92109489440918,5780.89990234375,76.22513580322266,91.86805725097656,58.3443603515625,120.9000015258789
2017-10-30,116.49440002441406,34.76313781738281,35.47757339477539,88.0249252319336,100.54219818115234,88.92143249511719,60.6705436706543,13.956049919128418,6130.52978515625,76.20848083496094,92.17196655273438,58.331172943115234,121.12999725341797
2017-10-31,116.73255157470703,34.921226501464844,35.677433013916016,87.96871185302734,100.57447814941406,88.96052551269531,60.66316223144531,13.991005897521973,6468.39990234375,76.22513580322266,92.04275512695312,58.3443603515625,120.66999816894531
