Date,loss,var_hist,exceed
2015-03-09,-0.0207931874603738,,0.0
2015-03-10,0.005211892985419291,,0.0
2015-03-11,-0.0029798858069029674,,0.0
2015-03-12,-0.0027740168933029536,,0.0
2015-03-13,0.011703896149156704,,0.0
2015-03-16,-0.010626512714092994,,0.0
2015-03-17,0.007897501232708895,,0.0
2015-03-18,0.024128685536731413,,0.0
2015-03-19,-0.004026003686387671,,0.0
2015-03-20,-0.007527071088172212,,0.0
2015-03-23,-0.007052948074058923,,0.0
2015-03-24,0.027605381151419882,,0.0
2015-03-25,0.005171946107021596,,0.0
2015-03-26,-0.00402087781689534,,0.0
2015-03-27,0.0018460029013383221,,0.0
2015-03-30,-0.002526670240872856,,0.0
2015-03-31,0.00814154208637488,,0.0
2015-04-01,-0.00791656359627654,,0.0
2015-04-02,-0.007759191669703556,,0.0
2015-04-03,-0.0016439502855086134,,0.0
2015-04-06,-0.007628209639056341,,0.0
2015-04-07,0.005619034853945335,,0.0
2015-04-08,0.010201932031129105,,0.0
2015-04-09,0.002279054723455139,,0.0
2015-04-10,0.004990837955620735,,0.0
2015-04-13,0.019396098760172967,,0.0
2015-04-14,0.00886234382290972,,0.0
2015-04-15,-0.011127457989833079,,0.0
2015-04-16,-0.005478184085336093,,0.0
2015-04-17,0.011308400466097827,,0.0
2015-04-20,-0.003596422904470912,,0.0
2015-04-21,-0.016154263642442195,,0.0
2015-04-22,0.0035648647242249648,,0.0
2015-04-23,-0.006362642488456782,,0.0
2015-04-24,0.01055374918345923,,0.0
2015-04-27,-0.0007715484473019996,,0.0
2015-04-28,0.0012864661590682625,,0.0
2015-04-29,0.0038180464636672776,,0.0
2015-04-30,-0.00479560166549449,,0.0
2015-05-01,0.0027818514503606968,,0.0
2015-05-04,-0.013248736645779899,,0.0
2015-05-05,0.007901682294659393,,0.0
2015-05-06,0.009885253095799722,,0.0
2015-05-07,-0.009458807473394823,,0.0
2015-05-08,-0.01498956361989081,,0.0
2015-05-11,0.005003366929816693,,0.0
2015-05-12,0.00017264674590018216,,0.0
2015-05-13,0.0010854462428927904,,0.0
2015-05-14,-0.006233869253046328,,0.0
2015-05-15,-0.002214930025321067,,0.0
2015-05-18,0.0045461663242904,,0.0
2015-05-19,0.005704007890146245,,0.0
2015-05-20,-0.0030176572279582885,,0.0
2015-05-21,-0.0018688395516458906,,0.0
2015-05-22,-0.005677076345526415,,0.0
2015-05-25,0.004294757802718609,,0.0
2015-05-26,0.008344036178004466,,0.0
2015-05-27,-0.0038509293526545266,,0.0
2015-05-28,-0.00012003871575129657,,0.0
2015-05-29,0.002940232177152862,,0.0
2015-06-01,0.018763671519702183,,0.0
2015-06-02,-0.00489407602743127,,0.0
2015-06-03,0.0005180779347709287,,0.0
2015-06-04,0.007401714502004737,,0.0
2015-06-05,0.0009415396726213613,,0.0
2015-06-08,-0.003274326239092142,,0.0
2015-06-09,-0.0010598163257738266,,0.0
2015-06-10,-0.006926287847472196,,0.0
2015-06-11,-0.0011024955659821077,,0.0
2015-06-12,0.0023456302622998047,,0.0
2015-06-15,-0.008663017033259689,,0.0
2015-06-16,-0.019487074905924922,,0.0
2015-06-17,6.804728210319899e-05,,0.0
2015-06-18,-0.007205295532064046,,0.0
2015-06-19,0.007889104924683277,,0.0
2015-06-22,-0.0018952527658666054,,0.0
2015-06-23,0.004927072388516864,,0.0
2015-06-24,0.008754923823808986,,0.0
2015-06-25,-0.0013695828259983286,,0.0
2015-06-26,-0.001104690909190176,,0.0
2015-06-29,-0.009786368699108984,,0.0
2015-06-30,-0.006669187731332187,,0.0
2015-07-01,0.0037486649197503255,,0.0
2015-07-02,0.005028618593321025,,0.0
2015-07-03,-0.0011434149521795242,,0.0
2015-07-06,-0.015004481812915188,,0.0
2015-07-07,0.004398551562743939,,0.0
2015-07-08,0.0005509399576754353,,0.0
2015-07-09,0.00031046660532921895,,0.0
2015-07-10,-0.02309815004899558,,0.0
2015-07-13,-0.01114584501092562,,0.0
2015-07-14,0.00383633287975184,,0.0
2015-07-15,0.0037939438439592924,,0.0
2015-07-16,0.006914623622600141,,0.0
2015-07-17,0.0011669977190049594,,0.0
2015-07-20,0.00823247624151968,,0.0
2015-07-21,0.006232952130860909,,0.0
2015-07-22,0.0005189948840698471,,0.0
2015-07-23,0.004931881837056097,,0.0
2015-07-24,-0.012200141591472848,,0.0
2015-07-27,-0.0018416474828738764,,0.0
2015-07-28,-0.0060559109207860675,,0.0
2015-07-29,0.0020950758623208884,,0.0
2015-07-30,0.004123786589427341,,0.0
2015-07-31,0.0020382444294216474,,0.0
2015-08-03,0.007503163809308914,,0.0
2015-08-04,-0.004356818045188641,,0.0
2015-08-05,0.003409548116106517,,0.0
2015-08-06,0.005813911918730474,,0.0
2015-08-07,-0.0006789185103355316,,0.0
2015-08-10,0.00975002644523562,,0.0
2015-08-11,-0.004783115994152749,,0.0
2015-08-12,0.00041832529661751635,,0.0
2015-08-13,0.005625740535731831,,0.0
2015-08-14,-0.0034175610900770595,,0.0
2015-08-17,0.006020154720450362,,0.0
2015-08-18,0.06461859106227667,,0.0
2015-08-19,-0.022707083224186443,,0.0
2015-08-20,-0.007850575642761152,,0.0
2015-08-21,0.013795163017493357,,0.0
2015-08-24,0.04963762241477036,,0.0
2015-08-25,-0.007960650381334002,,0.0
2015-08-26,-0.01650418985344977,,0.0
2015-08-27,-0.008299116522059075,,0.0
2015-08-28,-0.012025370150358277,,0.0
2015-08-31,0.004555899834002302,,0.0
2015-09-01,0.013709062153618392,,0.0
2015-09-02,-0.00764706825721421,,0.0
2015-09-03,0.004455780751451871,,0.0
2015-09-04,0.0023768151197003226,,0.0
2015-09-07,-0.012863972017716356,,0.0
2015-09-08,-0.015061583219061309,,0.0
2015-09-09,0.016352172882239936,,0.0
2015-09-10,-0.0031425800846036525,,0.0
2015-09-11,-0.0034018283574914045,,0.0
2015-09-14,0.014120084120403963,,0.0
2015-09-15,-0.0037417262734620784,,0.0
2015-09-16,-0.0054330525384658854,,0.0
2015-09-17,-0.0033046158867403555,,0.0
2015-09-18,5.0094713855739804e-05,,0.0
2015-09-21,0.008237959890963873,,0.0
2015-09-22,0.0024672364173025586,,0.0
2015-09-23,0.00014492829644122932,,0.0
2015-09-24,-0.010156878084015754,,0.0
2015-09-25,0.001717250635423842,,0.0
2015-09-28,0.009185557923933316,,0.0
2015-09-29,0.0044899331573409855,,0.0
2015-09-30,-0.003658135839895262,,0.0
2015-10-01,-0.0024658642767794374,,0.0
2015-10-02,-0.011356303008817254,,0.0
2015-10-05,-0.010894987582123324,,0.0
2015-10-06,-0.00888460963704409,,0.0
2015-10-07,0.0007902650060308447,,0.0
2015-10-08,-0.0011737652994330205,,0.0
2015-10-09,-0.0070692722052008074,,0.0
2015-10-12,-0.002969700897577307,,0.0
2015-10-13,-0.0037950976031767146,,0.0
2015-10-14,-0.005896723991089528,,0.0
2015-10-15,-0.007680319365357634,,0.0
2015-10-16,-0.010029252212481635,,0.0
2015-10-19,2.6823631380751105e-05,,0.0
2015-10-20,-0.00846872754037215,,0.0
2015-10-21,0.009444317427746405,,0.0
2015-10-22,-0.014852521540699815,,0.0
2015-10-23,-0.006561301326950983,,0.0
2015-10-26,-0.008799660173990845,,0.0
2015-10-27,-0.008578083883695622,,0.0
2015-10-28,-0.014462146546832571,,0.0
2015-10-29,-0.006162227539644766,,0.0
2015-10-30,-0.011349255550452547,,0.0
2015-11-02,-0.033943331999916365,,0.0
2015-11-03,-0.0318324309963864,,0.0
2015-11-04,-0.0027021862179533833,,0.0
2015-11-05,0.02133611950385877,,0.0
2015-11-06,0.013932223652551885,,0.0
2015-11-09,-0.0016039769738785854,,0.0
2015-11-10,0.03809405261642358,,0.0
2015-11-11,0.02784696030694384,,0.0
2015-11-12,-0.02040922717397937,,0.0
2015-11-13,0.006383369364282345,,0.0
2015-11-16,-0.0005319467418872579,,0.0
2015-11-17,9.29661606675642e-05,,0.0
2015-11-18,-0.006156279218400083,,0.0
2015-11-19,0.005544865161813994,,0.0
2015-11-20,0.0035731676642744674,,0.0
2015-11-23,0.0016735139064582554,,0.0
2015-11-24,4.460735359099015e-05,,0.0
2015-11-25,-0.006962547941986722,,0.0
2015-11-26,-0.022775902760162704,,0.0
2015-11-27,-0.002045512613575902,,0.0
2015-11-30,-0.016727264760900314,,0.0
2015-12-01,0.007928825871760851,,0.0
2015-12-02,0.01151993959168002,,0.0
2015-12-03,0.0014754100835890228,,0.0
2015-12-04,-0.015373191379788612,,0.0
2015-12-07,-0.020193747655512764,,0.0
2015-12-08,-0.013673960294352585,,0.0
2015-12-09,0.0025044829667778936,,0.0
2015-12-10,0.0006412464590691485,,0.0
2015-12-11,-0.020154824816511544,,0.0
2015-12-14,0.007648747536988101,,0.0
2015-12-15,-0.018273645294930793,,0.0
2015-12-16,-0.0020362699248475985,,0.0
2015-12-17,0.011372397492480368,,0.0
2015-12-18,-0.002536436221711704,,0.0
2015-12-21,0.011312817122112543,0.019048263777914028,0.0
2015-12-22,-0.0006532940527652813,0.019048263777914028,0.0
2015-12-23,-0.008384936567633203,0.017996495906448962,0.0
2015-12-24,-0.010402369756860243,0.017996495906448962,0.0
2015-12-25,-0.0004645576408148275,0.017996495906448962,0.0
2015-12-28,0.027095969869745582,0.019048263777914028,1.0
2015-12-29,-0.012012161156005232,0.019048263777914028,0.0
2015-12-30,0.00988528029356234,0.017996495906448962,0.0
2015-12-31,0.000897249578912404,0.01680965813098168,0.0
2016-01-01,-0.0027581936878496678,0.015124524063230125,0.0
2016-01-04,0.003062189416214449,0.015124524063230125,0.0
2016-01-05,-0.0008622904982080703,0.015124524063230125,0.0
2016-01-06,0.003522705252337501,0.015124524063230125,0.0
2016-01-07,-0.014596030609639283,0.015124524063230125,0.0
2016-01-08,0.009215257895576343,0.015124524063230125,0.0
2016-01-11,0.006122825427399151,0.015124524063230125,0.0
2016-01-12,0.007796387092508404,0.015124524063230125,0.0
2016-01-13,0.011578126264737754,0.015124524063230125,0.0
2016-01-14,-2.292114886685067e-05,0.015124524063230125,0.0
2016-01-15,0.05839745375941461,0.015124524063230125,1.0
2016-01-18,-0.019250143315187766,0.015124524063230125,0.0
2016-01-19,0.0064849439371419985,0.015124524063230125,0.0
2016-01-20,-0.031465841992169896,0.015124524063230125,0.0
2016-01-21,0.00570553413265748,0.015124524063230125,0.0
2016-01-22,0.014995100942352908,0.015605783315302055,0.0
2016-01-25,-0.00374352456491629,0.015605783315302055,0.0
2016-01-26,-0.0096161702117988,0.015605783315302055,0.0
2016-01-27,0.00130366541332691,0.015605783315302055,0.0
2016-01-28,0.013403228073363404,0.015605783315302055,0.0
2016-01-29,-0.010275642256625504,0.015605783315302055,0.0
2016-02-01,0.0024520095557079968,0.015605783315302055,0.0
2016-02-02,0.006582371876585199,0.015605783315302055,0.0
2016-02-03,-0.0015807632590603762,0.015605783315302055,0.0
2016-02-04,-0.0207021309813027,0.015605783315302055,0.0
2016-02-05,0.006462042955944891,0.015605783315302055,0.0
2016-02-08,0.013490187986878956,0.015605783315302055,0.0
2016-02-09,-0.0010494019335787232,0.015605783315302055,0.0
2016-02-10,-0.007117897634310557,0.015605783315302055,0.0
2016-02-11,-0.004358738679730099,0.015605783315302055,0.0
2016-02-12,-0.009934124108712264,0.015605783315302055,0.0
2016-02-15,-0.012855308478476518,0.015605783315302055,0.0
2016-02-16,-0.004379628887101266,0.015605783315302055,0.0
2016-02-17,-0.015136445600222653,0.015605783315302055,0.0
2016-02-18,-0.009691925564298558,0.015605783315302055,0.0
2016-02-19,0.0027965221208843855,0.015605783315302055,0.0
2016-02-22,-0.013330318121001128,0.015605783315302055,0.0
2016-02-23,0.013274509228100764,0.014513841690280978,0.0
2016-02-24,-0.0061516531488299865,0.014513841690280978,0.0
2016-02-25,-0.005174071433234413,0.014513841690280978,0.0
2016-02-26,-0.00336761007546326,0.014513841690280978,0.0
2016-02-29,-0.004446938977217379,0.014513841690280978,0.0
2016-03-01,-0.005553623489507055,0.014513841690280978,0.0
2016-03-02,0.003814124150741471,0.014513841690280978,0.0
2016-03-03,-0.0050342265040700974,0.014513841690280978,0.0
2016-03-04,0.00720442610316712,0.014016760863085318,0.0
2016-03-07,-0.004815009041463263,0.014016760863085318,0.0
2016-03-08,0.006602618680234274,0.014016760863085318,0.0
2016-03-09,-0.0002963232866009164,0.014016760863085318,0.0
2016-03-10,-0.0060721723818469835,0.013856840303269693,0.0
2016-03-11,-0.005357491559635681,0.013856840303269693,0.0
2016-03-14,0.008074289740240497,0.013856840303269693,0.0
2016-03-15,0.0008662500641443455,0.013856840303269693,0.0
2016-03-16,-0.008831664223127669,0.013856840303269693,0.0
2016-03-17,-0.0047425351563356345,0.013856840303269693,0.0
2016-03-18,0.00743276640850167,0.013856840303269693,0.0
2016-03-21,-0.0013084464045137242,0.013856840303269693,0.0
2016-03-22,-0.0043495741712965465,0.013856840303269693,0.0
2016-03-23,0.0097520878199967,0.013856840303269693,0.0
2016-03-24,0.0020405761273124307,0.013856840303269693,0.0
2016-03-25,-0.00059484379357678,0.013856840303269693,0.0
2016-03-28,-0.006231809930065802,0.013856840303269693,0.0
2016-03-29,-0.0037913508671624232,0.013856840303269693,0.0
2016-03-30,0.0036990056810910403,0.013747807542362125,0.0
2016-03-31,-0.0022844905280201048,0.013747807542362125,0.0
2016-04-01,-0.001768662621852303,0.013747807542362125,0.0
2016-04-04,0.0009323520983050156,0.013747807542362125,0.0
2016-04-05,-0.00162169251581202,0.013747807542362125,0.0
2016-04-06,-0.002213849007842261,0.013747807542362125,0.0
2016-04-07,0.0013870609701777323,0.013747807542362125,0.0
2016-04-08,0.001062806009748109,0.013747807542362125,0.0
2016-04-11,-0.004239677620439019,0.013747807542362125,0.0
2016-04-12,-0.005968903950870314,0.013747807542362125,0.0
2016-04-13,-0.000609727058880558,0.013747807542362125,0.0
2016-04-14,0.003686272515071478,0.013747807542362125,0.0
2016-04-15,-0.0057685370694535556,0.013747807542362125,0.0
2016-04-18,-0.0014341487558464491,0.013747807542362125,0.0
2016-04-19,-0.010546073909358985,0.013747807542362125,0.0
2016-04-20,-0.003227499396316758,0.013747807542362125,0.0
2016-04-21,-0.004771920807709221,0.013747807542362125,0.0
2016-04-22,0.005655292672638517,0.013747807542362125,0.0
2016-04-25,-0.01077752148325676,0.013747807542362125,0.0
2016-04-26,-0.005391327650541351,0.013747807542362125,0.0
2016-04-27,0.01310232065739838,0.013747807542362125,0.0
2016-04-28,-0.004679577421793046,0.013747807542362125,0.0
2016-04-29,-0.007299972854328448,0.013747807542362125,0.0
2016-05-02,0.005148909577760451,0.013747807542362125,0.0
2016-05-03,0.0007278214115835686,0.013747807542362125,0.0
2016-05-04,0.0066248257640063824,0.013747807542362125,0.0
2016-05-05,-0.0004122802707537721,0.013747807542362125,0.0
2016-05-06,-0.01211152289098191,0.013747807542362125,0.0
2016-05-09,0.004786590438484286,0.013747807542362125,0.0
2016-05-10,0.0011298558518685036,0.013747807542362125,0.0
2016-05-11,-0.00021788240013360244,0.013747807542362125,0.0
2016-05-12,0.0009421642803803618,0.013747807542362125,0.0
2016-05-13,0.001600723228844886,0.013747807542362125,0.0
2016-05-16,-0.003153999702555864,0.013747807542362125,0.0
2016-05-17,0.002948991918160883,0.013747807542362125,0.0
2016-05-18,0.004358296146476664,0.0135886813619117,0.0
2016-05-19,0.013397302785374874,0.0135886813619117,0.0
2016-05-20,-0.0055585995145758385,0.0135886813619117,0.0
2016-05-23,0.0002408421637847643,0.0135886813619117,0.0
2016-05-24,-0.0017503938166724973,0.0135886813619117,0.0
2016-05-25,-0.004706657306207337,0.0135886813619117,0.0
2016-05-26,-0.001619393892180022,0.0135886813619117,0.0
2016-05-27,-0.013211257493468008,0.0135886813619117,0.0
2016-05-30,-0.038016922866227695,0.0135886813619117,0.0
2016-05-31,0.000596588752075842,0.0135886813619117,0.0
2016-06-01,-0.004078409505817293,0.0135886813619117,0.0
2016-06-02,-0.0013128049197148176,0.0135886813619117,0.0
2016-06-03,-0.0244107511718512,0.0135886813619117,0.0
2016-06-06,-0.011148792175813936,0.0135886813619117,0.0
2016-06-07,0.0043259229010780284,0.0135886813619117,0.0
2016-06-08,-0.008289754725216949,0.0135886813619117,0.0
2016-06-09,0.0031054253786714924,0.0135886813619117,0.0
2016-06-10,0.0014879131747117965,0.0135886813619117,0.0
2016-06-13,-0.06161337092082548,0.0135886813619117,0.0
2016-06-14,0.009003113956245892,0.0135886813619117,0.0
2016-06-15,-0.0057389980885872455,0.0135886813619117,0.0
2016-06-16,-0.029387196360518966,0.0135886813619117,0.0
2016-06-17,0.005032202076689975,0.0135886813619117,0.0
2016-06-20,0.003921681121100658,0.0135886813619117,0.0
2016-06-21,0.03643407968727493,0.013747807542362125,1.0
2016-06-22,0.036178607494237874,0.013856840303269693,1.0
2016-06-23,-0.018153127165755668,0.013856840303269693,0.0
2016-06-24,-0.018768833815945307,0.013856840303269693,0.0
2016-06-27,0.01140093574720947,0.013856840303269693,0.0
2016-06-28,-0.00027853782144208247,0.013856840303269693,0.0
2016-06-29,-0.0048181127705864005,0.013856840303269693,0.0
2016-06-30,-0.023024565615383377,0.013856840303269693,0.0
2016-07-01,-0.006442998376109935,0.013856840303269693,0.0
2016-07-04,-0.003430030465646481,0.013856840303269693,0.0
2016-07-05,0.006807480891799569,0.013856840303269693,0.0
2016-07-06,-0.00724108347224588,0.013856840303269693,0.0
2016-07-07,0.0189169406038296,0.014016760863085318,1.0
2016-07-08,-0.020493218471131367,0.014016760863085318,0.0
2016-07-11,0.010080061848748833,0.014016760863085318,0.0
2016-07-12,-0.006819432805981574,0.014016760863085318,0.0
2016-07-13,0.0024941379826211828,0.014016760863085318,0.0
2016-07-14,-0.0015071499058076196,0.014016760863085318,0.0
2016-07-15,-0.0009634741973714544,0.014016760863085318,0.0
2016-07-18,-0.0062386474918351914,0.014016760863085318,0.0
2016-07-19,0.0005399839621806809,0.014016760863085318,0.0
2016-07-20,0.005289575975835584,0.014016760863085318,0.0
2016-07-21,-0.0023172508566138227,0.014016760863085318,0.0
2016-07-22,0.007102878286462142,0.014016760863085318,0.0
2016-07-25,0.0013217880963224146,0.014016760863085318,0.0
2016-07-26,-0.0004948739258006783,0.014016760863085318,0.0
2016-07-27,-0.005251187567962428,0.014016760863085318,0.0
2016-07-28,-2.7545953829677698e-05,0.014016760863085318,0.0
2016-07-29,-0.004768744956921502,0.014016760863085318,0.0
2016-08-01,0.025461748915537673,0.014513841690280978,1.0
2016-08-02,0.033094216184917605,0.015605783315302055,1.0
2016-08-03,-0.010898621216742005,0.015605783315302055,0.0
2016-08-04,-0.007550255266217247,0.014513841690280978,0.0
2016-08-05,0.003503822339475712,0.014513841690280978,0.0
2016-08-08,-0.008201619116900821,0.014513841690280978,0.0
2016-08-09,0.0002462681161903228,0.014513841690280978,0.0
2016-08-10,-0.002429016912176486,0.014016760863085318,0.0
2016-08-11,0.0015272675417867876,0.014016760863085318,0.0
2016-08-12,0.0018288011791669754,0.014016760863085318,0.0
2016-08-15,0.00870515563041737,0.014016760863085318,0.0
2016-08-16,-0.004718675308466101,0.014016760863085318,0.0
2016-08-17,0.0017542287120398414,0.014016760863085318,0.0
2016-08-18,-0.0031936336072351783,0.014016760863085318,0.0
2016-08-19,0.0023373236744253525,0.014016760863085318,0.0
2016-08-22,-0.005751679326319138,0.014016760863085318,0.0
2016-08-23,0.0007735207716440991,0.014016760863085318,0.0
2016-08-24,0.007155637433899704,0.014016760863085318,0.0
2016-08-25,0.001820541741960655,0.014016760863085318,0.0
2016-08-26,0.00019635879039333872,0.01368910403643177,0.0
2016-08-29,0.00028885187220345694,0.01368910403643177,0.0
2016-08-30,0.001611692571466507,0.01368910403643177,0.0
2016-08-31,0.0028301886052537594,0.013442360034445402,0.0
2016-09-01,0.00038915395384349306,0.013442360034445402,0.0
2016-09-02,-0.00668411798197229,0.013442360034445402,0.0
2016-09-05,-0.016639082359932653,0.013442360034445402,0.0
2016-09-06,-0.007846259123973336,0.013442360034445402,0.0
2016-09-07,-0.00170104886724411,0.013442360034445402,0.0
2016-09-08,-0.0034803347785477084,0.013442360034445402,0.0
2016-09-09,0.013767606100835647,0.013615026138159464,1.0
2016-09-12,0.002287309107842979,0.013615026138159464,0.0
2016-09-13,0.007703442251583073,0.013615026138159464,0.0
2016-09-14,-0.001742619241992586,0.013615026138159464,0.0
2016-09-15,-0.0004848357045907873,0.013615026138159464,0.0
2016-09-16,0.002403891537524497,0.013615026138159464,0.0
2016-09-19,-0.0023437289401039146,0.013615026138159464,0.0
2016-09-20,0.0003913741959104649,0.013615026138159464,0.0
2016-09-21,-0.0027969942307890334,0.013615026138159464,0.0
2016-09-22,-0.00314010012603479,0.013615026138159464,0.0
2016-09-23,-0.0013167656346868555,0.013615026138159464,0.0
2016-09-26,0.0007043028298353125,0.013615026138159464,0.0
2016-09-27,0.0007323998222506431,0.013615026138159464,0.0
2016-09-28,-0.0007176529578794372,0.013615026138159464,0.0
2016-09-29,0.0037873669095532616,0.013615026138159464,0.0
2016-09-30,-0.004311913856901999,0.013615026138159464,0.0
2016-10-03,0.0007048845756839864,0.013615026138159464,0.0
2016-10-04,0.012717820200518318,0.013615026138159464,0.0
2016-10-05,-0.002320319225748411,0.013615026138159464,0.0
2016-10-06,0.0022013107957722113,0.013615026138159464,0.0
2016-10-07,-0.000768968634234903,0.013615026138159464,0.0
2016-10-10,-0.0041231468077961644,0.013615026138159464,0.0
2016-10-11,-0.0042658194737638655,0.013615026138159464,0.0
2016-10-12,0.0014969187887212477,0.013615026138159464,0.0
2016-10-13,0.00046156583122946193,0.013615026138159464,0.0
2016-10-14,-0.00010217341507732331,0.013615026138159464,0.0
2016-10-17,0.0009808587945104815,0.013615026138159464,0.0
2016-10-18,-0.003474848761904855,0.013615026138159464,0.0
2016-10-19,0.0008291545880765884,0.013615026138159464,0.0
2016-10-20,0.001458244688861714,0.013615026138159464,0.0
2016-10-21,-0.001049592536765544,0.013615026138159464,0.0
2016-10-24,-0.011692236547220212,0.013442360034445402,0.0
2016-10-25,-0.0022340640635766574,0.013399969164969713,0.0
2016-10-26,-0.007035499367514552,0.013399969164969713,0.0
2016-10-27,-0.0037839221604246704,0.013329766328874112,0.0
2016-10-28,-0.0005999000704459286,0.01317980551421445,0.0
2016-10-31,-0.0062431526642582535,0.01317980551421445,0.0
2016-11-01,-0.011557133354844519,0.01317980551421445,0.0
2016-11-02,-0.004014583799236373,0.01317980551421445,0.0
2016-11-03,0.02338089945060792,0.013329766328874112,1.0
2016-11-04,-0.006551624449668109,0.013329766328874112,0.0
2016-11-07,-0.003675020074719081,0.013329766328874112,0.0
2016-11-08,-0.0035706621170194185,0.013329766328874112,0.0
2016-11-09,-0.010719364331939856,0.013329766328874112,0.0
2016-11-10,0.006194985335984546,0.013329766328874112,0.0
2016-11-11,0.005737216333504482,0.013329766328874112,0.0
2016-11-14,0.006405222948526436,0.013329766328874112,0.0
2016-11-15,-0.008504302896318757,0.013329766328874112,0.0
2016-11-16,-0.012761990392847002,0.013329766328874112,0.0
2016-11-17,0.000777559824647168,0.013329766328874112,0.0
2016-11-18,-0.001279957737748534,0.013329766328874112,0.0
2016-11-21,0.0011686020272629718,0.013329766328874112,0.0
2016-11-22,-0.006212551835781008,0.013329766328874112,0.0
2016-11-23,0.00790187953540668,0.013329766328874112,0.0
2016-11-24,0.0018359923703713326,0.013329766328874112,0.0
2016-11-25,-0.0005450723964570512,0.013329766328874112,0.0
2016-11-28,0.001886013449991346,0.013329766328874112,0.0
2016-11-29,0.0008318581280102479,0.013329766328874112,0.0
2016-11-30,0.000428511752655872,0.013329766328874112,0.0
2016-12-01,-0.00247556284829887,0.013329766328874112,0.0
2016-12-02,-0.010239028012537368,0.013329766328874112,0.0
2016-12-05,0.00663301696121974,0.013329766328874112,0.0
2016-12-06,-0.004064921079638483,0.013329766328874112,0.0
2016-12-07,-0.007580739872874323,0.013329766328874112,0.0
2016-12-08,-0.0019057153123019951,0.013329766328874112,0.0
2016-12-09,-3.432069705577769e-05,0.013329766328874112,0.0
2016-12-12,-0.0030041398506161815,0.013329766328874112,0.0
2016-12-13,-0.0015929040508990133,0.013329766328874112,0.0
2016-12-14,0.007417656352670772,0.01317980551421445,0.0
2016-12-15,0.0035820675091177974,0.01317980551421445,0.0
2016-12-16,-0.003989028235623072,0.01317980551421445,0.0
2016-12-19,-0.005668389902686783,0.01317980551421445,0.0
2016-12-20,-0.002889962200391182,0.01317980551421445,0.0
2016-12-21,-0.011954909687062846,0.01317980551421445,0.0
2016-12-22,-0.009565276129481689,0.01317980551421445,0.0
2016-12-23,-0.021877225618616377,0.01317980551421445,0.0
2016-12-26,0.004975331591424608,0.01317980551421445,0.0
2016-12-27,-0.011436950580425629,0.01317980551421445,0.0
2016-12-28,-0.01158229047875034,0.01317980551421445,0.0
2016-12-29,-0.0029038312942886993,0.01317980551421445,0.0
2016-12-30,0.007245965578016311,0.01317980551421445,0.0
2017-01-02,-0.019330626508481455,0.01317980551421445,0.0
2017-01-03,-0.012027277544376616,0.012890845406114342,0.0
2017-01-04,-0.03603133924630848,0.012890845406114342,0.0
2017-01-05,0.037823917194441954,0.01317980551421445,1.0
2017-01-06,0.03759457778692243,0.013329766328874112,1.0
2017-01-09,-0.0009663353398873227,0.013329766328874112,0.0
2017-01-10,-0.003198547353261155,0.01317980551421445,0.0
2017-01-11,0.04677305643882215,0.013329766328874112,1.0
2017-01-12,-0.010778671719875338,0.013329766328874112,0.0
2017-01-13,-0.009181325216512342,0.013329766328874112,0.0
2017-01-16,-0.0028880507735138997,0.01317980551421445,0.0
2017-01-17,-0.030035439901705548,0.01317980551421445,0.0
2017-01-18,0.008972256402801883,0.01317980551421445,0.0
